city,high,low,measurement,midnight,pollutant,site,year
Madrid,20.04297994269341,17.214285714285715,µg/m3,20.514285714285716,PM10,STA_ES1426A,2016.0
Madrid,19.865384615384617,14.780219780219781,µg/m3,17.589041095890412,PM10,STA_ES1525A,2016.0
Madrid,19.165289256198346,16.209944751381215,µg/m3,19.257617728531855,PM10,STA_ES1532A,2016.0
Madrid,19.671270718232044,15.685950413223141,µg/m3,18.33884297520661,PM10,STA_ES1937A,2016.0
Madrid,19.862258953168045,14.032786885245901,µg/m3,16.295081967213115,PM10,STA_ES1938A,2016.0
Madrid,20.72876712328767,13.805479452054794,µg/m3,17.0986301369863,PM10,STA_ES1940A,2016.0
Madrid,23.246575342465754,15.78415300546448,µg/m3,20.953551912568305,PM10,STA_ES1942A,2016.0
Madrid,20.311475409836067,14.357923497267759,µg/m3,18.673972602739727,PM10,STA_ES1944A,2016.0
Madrid,18.216438356164385,13.882191780821918,µg/m3,17.306010928961747,PM10,STA_ES1947A,2016.0
Madrid,19.917127071823206,15.732782369146005,µg/m3,19.27146814404432,PM10,STA_ES0118A,2017.0
Madrid,20.635359116022098,18.81267217630854,µg/m3,22.96969696969697,PM10,STA_ES0126A,2017.0
Madrid,18.932773109243698,17.977777777777778,µg/m3,19.27094972067039,PM10,STA_ES1193A,2017.0
Madrid,22.854395604395606,19.30958904109589,µg/m3,23.022038567493112,PM10,STA_ES1426A,2017.0
Madrid,17.47658402203857,14.786301369863013,µg/m3,17.431318681318682,PM10,STA_ES1525A,2017.0
Madrid,24.370473537604457,19.105263157894736,µg/m3,23.216666666666665,PM10,STA_ES1532A,2017.0
Madrid,17.81741573033708,14.988950276243093,µg/m3,18.25207756232687,PM10,STA_ES1937A,2017.0
Madrid,16.6398891966759,12.201101928374655,µg/m3,14.453038674033149,PM10,STA_ES1938A,2017.0
Madrid,14.659340659340659,11.005494505494505,µg/m3,13.198347107438016,PM10,STA_ES1940A,2017.0
Madrid,30.41551246537396,15.157458563535911,µg/m3,19.441988950276244,PM10,STA_ES1942A,2017.0
Madrid,18.310439560439562,15.578082191780823,µg/m3,19.694214876033058,PM10,STA_ES1944A,2017.0
Madrid,18.524725274725274,15.743093922651934,µg/m3,19.52617079889807,PM10,STA_ES1947A,2017.0
Madrid,21.68611111111111,15.330578512396695,µg/m3,18.754820936639117,PM10,STA_ES0118A,2018.0
Madrid,16.134796238244515,13.402476780185758,µg/m3,16.398753894080997,PM10,STA_ES0126A,2018.0
Madrid,16.458333333333332,13.049723756906078,µg/m3,15.339779005524862,PM10,STA_ES1193A,2018.0
Madrid,20.74585635359116,16.327823691460054,µg/m3,19.291208791208792,PM10,STA_ES1426A,2018.0
Madrid,19.057534246575344,14.07945205479452,µg/m3,16.55068493150685,PM10,STA_ES1525A,2018.0
Madrid,16.09917355371901,14.38121546961326,µg/m3,18.92817679558011,PM10,STA_ES1532A,2018.0
Madrid,17.255131964809383,12.041899441340782,µg/m3,15.888268156424582,PM10,STA_ES1937A,2018.0
Madrid,17.6878453038674,12.210958904109589,µg/m3,14.684931506849315,PM10,STA_ES1938A,2018.0
Madrid,18.925619834710744,12.391780821917807,µg/m3,15.386301369863014,PM10,STA_ES1940A,2018.0
Madrid,25.106442577030812,14.735537190082646,µg/m3,18.403846153846153,PM10,STA_ES1942A,2018.0
Madrid,23.677777777777777,17.15598885793872,µg/m3,21.211699164345404,PM10,STA_ES1943A,2018.0
Madrid,18.101369863013698,11.58904109589041,µg/m3,15.827397260273973,PM10,STA_ES1944A,2018.0
Madrid,18.59779614325069,12.131506849315068,µg/m3,15.942307692307692,PM10,STA_ES1947A,2018.0
Madrid,11.542465753424658,9.30327868852459,µg/m3,11.052054794520547,PM2.5,STA_ES0118A,2016.0
Madrid,,,µg/m3,10.632478632478632,PM2.5,STA_ES0126A,2016.0
Madrid,9.12396694214876,8.412742382271468,µg/m3,9.038781163434903,PM2.5,STA_ES1193A,2016.0
Madrid,10.51923076923077,8.291208791208792,µg/m3,10.013698630136986,PM2.5,STA_ES1525A,2016.0
Madrid,,,µg/m3,10.18421052631579,PM2.5,STA_ES1893A,2016.0
Madrid,,,µg/m3,9.239669421487603,PM2.5,STA_ES1894A,2016.0
Madrid,11.38121546961326,9.636363636363637,µg/m3,11.303030303030303,PM2.5,STA_ES1937A,2016.0
Madrid,10.782369146005509,8.202185792349727,µg/m3,9.551912568306012,PM2.5,STA_ES1938A,2016.0
Madrid,10.991803278688524,7.64207650273224,µg/m3,9.502732240437158,PM2.5,STA_ES1940A,2016.0
Madrid,10.632596685082873,9.206611570247935,µg/m3,11.486187845303867,PM2.5,STA_ES0118A,2017.0
Madrid,,,µg/m3,12.155172413793103,PM2.5,STA_ES0126A,2017.0
Madrid,,,µg/m3,30.0,PM2.5,STA_ES1193A,2017.0
Madrid,8.787878787878787,7.961643835616439,µg/m3,9.56043956043956,PM2.5,STA_ES1525A,2017.0
Madrid,,,µg/m3,11.459016393442623,PM2.5,STA_ES1893A,2017.0
Madrid,,,µg/m3,9.5,PM2.5,STA_ES1894A,2017.0
Madrid,10.817415730337078,10.06060606060606,µg/m3,11.80939226519337,PM2.5,STA_ES1937A,2017.0
Madrid,8.997237569060774,7.212121212121212,µg/m3,8.665745856353592,PM2.5,STA_ES1938A,2017.0
Madrid,9.43956043956044,7.304945054945055,µg/m3,8.606060606060606,PM2.5,STA_ES1940A,2017.0
Madrid,11.752777777777778,9.1267217630854,µg/m3,10.878787878787879,PM2.5,STA_ES0118A,2018.0
Madrid,,,µg/m3,11.732142857142858,PM2.5,STA_ES0126A,2018.0
Madrid,8.042168674698795,7.781065088757397,µg/m3,8.232142857142858,PM2.5,STA_ES1193A,2018.0
Madrid,9.953424657534246,7.953424657534247,µg/m3,9.304109589041095,PM2.5,STA_ES1525A,2018.0
Madrid,,,µg/m3,11.027522935779816,PM2.5,STA_ES1893A,2018.0
Madrid,,,µg/m3,10.631067961165048,PM2.5,STA_ES1894A,2018.0
Madrid,10.387096774193548,8.116991643454039,µg/m3,10.576601671309191,PM2.5,STA_ES1937A,2018.0
Madrid,10.69889502762431,7.802739726027397,µg/m3,9.38082191780822,PM2.5,STA_ES1938A,2018.0
Madrid,10.258241758241759,7.063013698630137,µg/m3,8.868493150684932,PM2.5,STA_ES1940A,2018.0
Madrid,12.529085872576177,9.69359331476323,µg/m3,11.910863509749303,PM2.5,STA_ES1943A,2018.0
Madrid,117.8688524590164,55.74180327868852,µg/m3,77.51506849315068,NOX as NO2,STA_ES0115A,2016.0
Madrid,137.5928961748634,53.24863387978142,µg/m3,77.77397260273973,NOX as NO2,STA_ES0118A,2016.0
Madrid,128.21038251366122,31.254371584699456,µg/m3,45.258630136986305,NOX as NO2,STA_ES0120A,2016.0
Madrid,75.33013698630137,35.112021857923494,µg/m3,46.71506849315068,NOX as NO2,STA_ES0124A,2016.0
Madrid,93.77459016393442,79.96885245901639,µg/m3,99.96821917808218,NOX as NO2,STA_ES0125A,2016.0
Madrid,67.84438040345822,42.02334293948127,µg/m3,56.097109826589595,NOX as NO2,STA_ES0126A,2016.0
Madrid,27.324585635359117,26.55509641873278,µg/m3,34.13085399449036,NOX as NO2,STA_ES1193A,2016.0
Madrid,81.02054794520548,39.69315068493151,µg/m3,45.60467032967033,NOX as NO2,STA_ES1645A,2016.0
Madrid,79.2836676217765,51.86023054755043,µg/m3,63.51580459770115,NOX as NO2,STA_ES1422A,2016.0
Madrid,74.8600583090379,33.15218658892128,µg/m3,45.47514619883041,NOX as NO2,STA_ES1426A,2016.0
Madrid,113.4672131147541,37.33032786885246,µg/m3,53.11260273972602,NOX as NO2,STA_ES1525A,2016.0
Madrid,105.5426997245179,35.09808743169399,µg/m3,52.70164383561644,NOX as NO2,STA_ES1521A,2016.0
Madrid,73.42896174863388,36.392349726775954,µg/m3,54.21123287671232,NOX as NO2,STA_ES1532A,2016.0
Madrid,72.19725274725276,48.77431693989072,µg/m3,63.933150684931505,NOX as NO2,STA_ES1937A,2016.0
Madrid,77.21945205479452,29.298907103825137,µg/m3,43.94602739726027,NOX as NO2,STA_ES1938A,2016.0
Madrid,39.32967032967033,35.8456043956044,µg/m3,56.00082417582417,NOX as NO2,STA_ES1939A,2016.0
Madrid,129.48360655737704,38.44043715846995,µg/m3,51.12301369863014,NOX as NO2,STA_ES1940A,2016.0
Madrid,88.77225274725275,45.01813186813187,µg/m3,58.67906336088154,NOX as NO2,STA_ES1941A,2016.0
Madrid,87.31147540983606,61.60109289617486,µg/m3,62.78657534243836,NOX as NO2,STA_ES1942A,2016.0
Madrid,177.61748633879782,63.11693989071039,µg/m3,83.85123287671233,NOX as NO2,STA_ES1943A,2016.0
Madrid,83.18767123287671,25.23087431693989,µg/m3,36.68767123287671,NOX as NO2,STA_ES1944A,2016.0
Madrid,34.27162534435262,13.989256198347109,µg/m3,17.161049723756904,NOX as NO2,STA_ES1945A,2016.0
Madrid,44.08387978142076,26.36967213114754,µg/m3,33.00082191780822,NOX as NO2,STA_ES1946A,2016.0
Madrid,65.96584699453553,29.669398907103826,µg/m3,38.15890410958904,NOX as NO2,STA_ES1947A,2016.0
Madrid,112.56027397260274,61.94027397254794,µg/m3,84.15206611564739,NOX as NO2,STA_ES0115A,2017.0
Madrid,148.9835164835165,60.88324175824176,µg/m3,80.71270718232044,NOX as NO2,STA_ES0118A,2017.0
Madrid,134.36301369863014,32.94258241741758,µg/m3,45.225966850745856,NOX as NO2,STA_ES0120A,2017.0
Madrid,94.98246575339726,35.719726027205475,µg/m3,47.518181818154275,NOX as NO2,STA_ES0124A,2017.0
Madrid,75.9041095890411,48.340934065906595,µg/m3,64.45068870520662,NOX as NO2,STA_ES0126A,2017.0
Madrid,27.591922005571032,32.97083333333333,µg/m3,42.072625698324025,NOX as NO2,STA_ES1193A,2017.0
Madrid,84.46712328767123,43.6,µg/m3,48.98209366391185,NOX as NO2,STA_ES1645A,2017.0
Madrid,82.26849315068493,66.66849315068494,µg/m3,77.633608815427,NOX as NO2,STA_ES1422A,2017.0
Madrid,111.89041095890411,44.41698630117808,µg/m3,56.950964187272724,NOX as NO2,STA_ES1525A,2017.0
Madrid,116.71625344352617,41.52396694181818,µg/m3,58.517174514903054,NOX as NO2,STA_ES1521A,2017.0
Madrid,80.87123287671233,55.9799999999452,µg/m3,73.16887052333334,NOX as NO2,STA_ES1937A,2017.0
Madrid,37.00413223140496,38.41657458555249,µg/m3,54.3005555555,NOX as NO2,STA_ES1939A,2017.0
Madrid,94.79452054794521,45.1320547940548,µg/m3,60.25950413165289,NOX as NO2,STA_ES1941A,2017.0
Madrid,94.2239010989011,66.15055248618785,µg/m3,68.93055555555556,NOX as NO2,STA_ES1942A,2017.0
Madrid,36.399178082136984,15.63917808210959,µg/m3,18.232782369146005,NOX as NO2,STA_ES1945A,2017.0
Madrid,54.421052631578945,29.50720221603878,µg/m3,36.42200557103064,NOX as NO2,STA_ES1946A,2017.0
Madrid,61.739010989010985,32.3986301369863,µg/m3,43.1900826446281,NOX as NO2,STA_ES1947A,2017.0
Madrid,64.08219178082192,48.31232876712329,µg/m3,70.87637362637362,NOX as NO2,STA_ES0115A,2018.0
Madrid,91.04132231404958,52.64657534246575,µg/m3,77.57142857142857,NOX as NO2,STA_ES0118A,2018.0
Madrid,73.47658402203857,30.698630136986303,µg/m3,47.59340659340659,NOX as NO2,STA_ES0120A,2018.0
Madrid,51.61813186813187,33.93150684931507,µg/m3,50.39010989010989,NOX as NO2,STA_ES0124A,2018.0
Madrid,41.04469273743017,36.95810055865922,µg/m3,53.46498599439776,NOX as NO2,STA_ES0126A,2018.0
Madrid,18.041322314049587,25.106849315068494,µg/m3,33.00824175824176,NOX as NO2,STA_ES1193A,2018.0
Madrid,41.988950276243095,31.29041095890411,µg/m3,57.994505494505496,NOX as NO2,STA_ES1645A,2018.0
Madrid,56.07082152974504,55.926760563380284,µg/m3,66.84745762711864,NOX as NO2,STA_ES1422A,2018.0
Madrid,66.23287671232876,35.15068493150685,µg/m3,53.934065934065934,NOX as NO2,STA_ES1525A,2018.0
Madrid,50.1142061281337,36.73109243697479,µg/m3,59.39325842696629,NOX as NO2,STA_ES1521A,2018.0
Madrid,36.31767955801105,39.85479452054795,µg/m3,57.23076923076923,NOX as NO2,STA_ES1937A,2018.0
Madrid,28.337912087912088,34.0027397260274,µg/m3,47.5989010989011,NOX as NO2,STA_ES1939A,2018.0
Madrid,42.629120879120876,36.23013698630137,µg/m3,57.21978021978022,NOX as NO2,STA_ES1941A,2018.0
Madrid,49.069252077562325,42.19178082191781,µg/m3,73.30494505494505,NOX as NO2,STA_ES1942A,2018.0
Madrid,21.43801652892562,12.605479452054794,µg/m3,17.318681318681318,NOX as NO2,STA_ES1945A,2018.0
Madrid,26.94490358126722,26.67945205479452,µg/m3,38.93131868131868,NOX as NO2,STA_ES1946A,2018.0
Madrid,37.74520547945205,27.29041095890411,µg/m3,38.33791208791209,NOX as NO2,STA_ES1947A,2018.0
Madrid,44.333333333333336,32.13387978142077,µg/m3,42.80601092896175,NO2,STA_ES0115A,2016.0
Madrid,58.33879781420765,40.486338797814206,µg/m3,55.58904109589041,NO2,STA_ES0118A,2016.0
Madrid,47.41530054644809,24.942622950819672,µg/m3,37.36065573770492,NO2,STA_ES0120A,2016.0
Madrid,34.772602739726025,27.24863387978142,µg/m3,39.040983606557376,NO2,STA_ES0124A,2016.0
Madrid,30.989071038251367,36.78688524590164,µg/m3,49.84426229508197,NO2,STA_ES0125A,2016.0
Madrid,28.953890489913544,31.15850144092219,µg/m3,41.54178674351585,NO2,STA_ES0126A,2016.0
Madrid,14.192307692307692,18.807692307692307,µg/m3,25.29945054945055,NO2,STA_ES1193A,2016.0
Madrid,28.432876712328767,25.997260273972604,µg/m3,41.45753424657534,NO2,STA_ES1645A,2016.0
Madrid,42.01724137931034,35.51575931232092,µg/m3,45.06896551724138,NO2,STA_ES1422A,2016.0
Madrid,34.32069970845481,25.644314868804663,µg/m3,36.70553935860058,NO2,STA_ES1426A,2016.0
Madrid,39.78415300546448,26.28688524590164,µg/m3,38.540983606557376,NO2,STA_ES1525A,2016.0
Madrid,34.73756906077348,24.41256830601093,µg/m3,37.60109289617486,NO2,STA_ES1521A,2016.0
Madrid,33.26575342465753,30.30054644808743,µg/m3,42.778688524590166,NO2,STA_ES1532A,2016.0
Madrid,27.07945205479452,31.385245901639344,µg/m3,42.568306010928964,NO2,STA_ES1937A,2016.0
Madrid,39.39890710382514,23.91256830601093,µg/m3,34.65300546448088,NO2,STA_ES1938A,2016.0
Madrid,23.290055248618785,28.2,µg/m3,34.85479452054795,NO2,STA_ES1939A,2016.0
Madrid,48.15846994535519,26.407103825136613,µg/m3,38.78415300546448,NO2,STA_ES1940A,2016.0
Madrid,25.726027397260275,28.70054945054945,µg/m3,39.30494505494506,NO2,STA_ES1941A,2016.0
Madrid,33.60655737704918,32.532786885245905,µg/m3,47.18306010928962,NO2,STA_ES1942A,2016.0
Madrid,53.52328767123288,40.0,µg/m3,54.1448087431694,NO2,STA_ES1943A,2016.0
Madrid,32.22950819672131,20.97814207650273,µg/m3,30.543715846994534,NO2,STA_ES1944A,2016.0
Madrid,16.59779614325069,11.633608815426998,µg/m3,15.256198347107437,NO2,STA_ES1945A,2016.0
Madrid,14.795081967213115,16.846994535519126,µg/m3,23.9672131147541,NO2,STA_ES1946A,2016.0
Madrid,31.6775956284153,24.131147540983605,µg/m3,32.887978142076506,NO2,STA_ES1947A,2016.0
Madrid,43.95890410958904,35.63013698630137,µg/m3,48.53021978021978,NO2,STA_ES0115A,2017.0
Madrid,62.07142857142857,44.33791208791209,µg/m3,60.710743801652896,NO2,STA_ES0118A,2017.0
Madrid,46.137741046831955,26.824175824175825,µg/m3,40.3021978021978,NO2,STA_ES0120A,2017.0
Madrid,35.967123287671235,28.96986301369863,µg/m3,42.64010989010989,NO2,STA_ES0124A,2017.0
Madrid,32.41208791208791,44.917582417582416,µg/m3,58.51239669421488,NO2,STA_ES0125A,2017.0
Madrid,30.186301369863013,35.18131868131868,µg/m3,47.129120879120876,NO2,STA_ES0126A,2017.0
Madrid,14.11142061281337,24.744444444444444,µg/m3,31.069637883008358,NO2,STA_ES1193A,2017.0
Madrid,28.041208791208792,29.715068493150685,µg/m3,43.07692307692308,NO2,STA_ES1645A,2017.0
Madrid,43.277472527472526,40.087671232876716,µg/m3,49.46978021978022,NO2,STA_ES1422A,2017.0
Madrid,36.84022038567493,30.076923076923077,µg/m3,43.44077134986226,NO2,STA_ES1426A,2017.0
Madrid,40.47123287671233,30.59178082191781,µg/m3,43.34615384615385,NO2,STA_ES1525A,2017.0
Madrid,35.844011142061284,28.983471074380166,µg/m3,43.95580110497237,NO2,STA_ES1521A,2017.0
Madrid,32.854395604395606,32.06868131868132,µg/m3,45.73278236914601,NO2,STA_ES1532A,2017.0
Madrid,28.327823691460054,37.41917808219178,µg/m3,48.87362637362637,NO2,STA_ES1937A,2017.0
Madrid,38.251381215469614,27.173553719008265,µg/m3,38.60497237569061,NO2,STA_ES1938A,2017.0
Madrid,20.488950276243095,27.7707182320442,µg/m3,37.31491712707182,NO2,STA_ES1939A,2017.0
Madrid,44.010989010989015,26.173553719008265,µg/m3,37.0,NO2,STA_ES1940A,2017.0
Madrid,27.308539944903583,31.89041095890411,µg/m3,44.01373626373626,NO2,STA_ES1941A,2017.0
Madrid,33.72727272727273,38.251381215469614,µg/m3,51.81818181818182,NO2,STA_ES1942A,2017.0
Madrid,54.67768595041322,42.41436464088398,µg/m3,58.6243093922652,NO2,STA_ES1943A,2017.0
Madrid,29.936986301369863,22.92054794520548,µg/m3,34.247252747252745,NO2,STA_ES1944A,2017.0
Madrid,15.92032967032967,12.58904109589041,µg/m3,16.763085399449036,NO2,STA_ES1945A,2017.0
Madrid,19.11111111111111,21.761772853185594,µg/m3,32.775,NO2,STA_ES1946A,2017.0
Madrid,28.195592286501377,26.07945205479452,µg/m3,36.532967032967036,NO2,STA_ES1947A,2017.0
Madrid,41.80821917808219,26.802739726027397,µg/m3,37.558904109589044,NO2,STA_ES0115A,2018.0
Madrid,56.43801652892562,35.68219178082192,µg/m3,50.04657534246575,NO2,STA_ES0118A,2018.0
Madrid,45.774104683195596,22.0986301369863,µg/m3,33.16164383561644,NO2,STA_ES0120A,2018.0
Madrid,34.36813186813187,23.621917808219177,µg/m3,34.326027397260276,NO2,STA_ES0124A,2018.0
Madrid,27.898630136986302,27.49041095890411,µg/m3,37.69041095890411,NO2,STA_ES0125A,2018.0
Madrid,28.25418994413408,23.337988826815643,µg/m3,32.952513966480446,NO2,STA_ES0126A,2018.0
Madrid,13.327823691460056,15.934246575342465,µg/m3,21.476712328767125,NO2,STA_ES1193A,2018.0
Madrid,28.787292817679557,23.575342465753426,µg/m3,36.05205479452055,NO2,STA_ES1645A,2018.0
Madrid,40.79036827195468,34.10422535211268,µg/m3,42.29859154929577,NO2,STA_ES1422A,2018.0
Madrid,35.912328767123284,24.076923076923077,µg/m3,34.87397260273973,NO2,STA_ES1426A,2018.0
Madrid,39.88493150684931,22.83013698630137,µg/m3,33.75342465753425,NO2,STA_ES1525A,2018.0
Madrid,34.250696378830085,23.686274509803923,µg/m3,34.92156862745098,NO2,STA_ES1521A,2018.0
Madrid,32.21369863013699,24.410958904109588,µg/m3,34.863013698630134,NO2,STA_ES1532A,2018.0
Madrid,26.251381215469614,25.873972602739727,µg/m3,34.68219178082192,NO2,STA_ES1937A,2018.0
Madrid,39.175824175824175,23.726027397260275,µg/m3,33.30684931506849,NO2,STA_ES1938A,2018.0
Madrid,22.516483516483518,21.734246575342464,µg/m3,30.134246575342466,NO2,STA_ES1939A,2018.0
Madrid,44.62637362637363,20.997260273972604,µg/m3,31.2986301369863,NO2,STA_ES1940A,2018.0
Madrid,29.703296703296704,27.07945205479452,µg/m3,36.18356164383562,NO2,STA_ES1941A,2018.0
Madrid,32.96952908587257,28.30958904109589,µg/m3,42.136986301369866,NO2,STA_ES1942A,2018.0
Madrid,53.396694214876035,33.44077134986226,µg/m3,48.07988980716254,NO2,STA_ES1943A,2018.0
Madrid,30.043956043956044,18.71780821917808,µg/m3,27.816438356164383,NO2,STA_ES1944A,2018.0
Madrid,13.776859504132231,9.29041095890411,µg/m3,12.884931506849314,NO2,STA_ES1945A,2018.0
Madrid,19.016528925619834,17.564383561643837,µg/m3,26.394520547945206,NO2,STA_ES1946A,2018.0
Madrid,24.424657534246574,18.49041095890411,µg/m3,25.92876712328767,NO2,STA_ES1947A,2018.0
Berlin,18.778760326942148,20.942908583795017,µg/m3,21.83903046761773,PM10,STA.DE_DEBE010,2016.0
Berlin,21.666426589612186,22.065540163074793,µg/m3,25.18222221880556,PM10,STA.DE_DEBE034,2016.0
Berlin,18.038429748374657,23.122841526530056,µg/m3,21.966202182431694,PM10,STA.DE_DEBE051,2016.0
Berlin,23.097348062762432,23.326804404600548,µg/m3,25.164462806556475,PM10,STA.DE_DEBE061,2016.0
Berlin,24.93013698304109,23.93269230423077,µg/m3,26.055467029285715,PM10,STA.DE_DEBE063,2016.0
Berlin,29.680027318579235,26.54207649920765,µg/m3,28.503360652158474,PM10,STA.DE_DEBE064,2016.0
Berlin,25.712650270000005,27.28628414991803,µg/m3,33.32439890336065,PM10,STA.DE_DEBE065,2016.0
Berlin,20.598169395136612,22.554313183736266,µg/m3,24.679369859561643,PM10,STA.DE_DEBE068,2016.0
Berlin,25.711912564863393,23.315956280655733,µg/m3,28.328087428306013,PM10,STA.DE_DEBE069,2016.0
Berlin,17.34088153911846,20.52313888552778,µg/m3,20.802111107916666,PM10,STA.DE_DEBE010,2017.0
Berlin,20.679999996814406,21.01391666313889,µg/m3,22.407888886000002,PM10,STA.DE_DEBE034,2017.0
Berlin,15.71968926257062,18.975807361473088,µg/m3,19.355694047252126,PM10,STA.DE_DEBE051,2017.0
Berlin,21.703555552305552,22.476694674789915,µg/m3,24.286871504860333,PM10,STA.DE_DEBE061,2017.0
Berlin,27.06180821561644,26.295095886767125,µg/m3,27.99178081808219,PM10,STA.DE_DEBE063,2017.0
Berlin,27.705972599287673,25.27115068126027,µg/m3,27.17019177720548,PM10,STA.DE_DEBE064,2017.0
Berlin,25.767513808977906,25.280630133726024,µg/m3,28.155506845698635,PM10,STA.DE_DEBE065,2017.0
Berlin,19.728760326859504,21.520220990911607,µg/m3,22.544806626077346,PM10,STA.DE_DEBE068,2017.0
Berlin,25.294005521436468,24.18762430582873,µg/m3,25.685966847513818,PM10,STA.DE_DEBE069,2017.0
Berlin,19.526401095164836,20.7602747217033,µg/m3,21.02109889747253,PM10,STA.DE_DEBE010,2018.0
Berlin,23.599861493019393,22.123074788781164,µg/m3,23.041135730138507,PM10,STA.DE_DEBE034,2018.0
Berlin,18.67052054506849,18.573232873095893,µg/m3,18.86112328408219,PM10,STA.DE_DEBE051,2018.0
Berlin,25.495178078684933,22.942246571863013,µg/m3,24.059479448575345,PM10,STA.DE_DEBE061,2018.0
Berlin,28.425479448410965,26.226958900438355,µg/m3,28.096739722164386,PM10,STA.DE_DEBE063,2018.0
Berlin,29.567217627410468,26.010247930358126,µg/m3,27.178126718126723,PM10,STA.DE_DEBE064,2018.0
Berlin,26.605376041225625,24.94522346027933,µg/m3,25.53195530343576,PM10,STA.DE_DEBE065,2018.0
Berlin,22.40366390876033,21.458650133774107,µg/m3,22.057438012920112,PM10,STA.DE_DEBE068,2018.0
Berlin,24.572121209090906,23.21448753132964,µg/m3,24.3731767921547,PM10,STA.DE_DEBE069,2018.0
Berlin,,,µg/m3,15.29492996831933,PM2.5,STA.DE_DEBE010,2016.0
Berlin,,,µg/m3,16.380686809532968,PM2.5,STA.DE_DEBE034,2016.0
Berlin,,,µg/m3,14.387747250384614,PM2.5,STA.DE_DEBE051,2016.0
Berlin,,,µg/m3,18.325537186969697,PM2.5,STA.DE_DEBE065,2016.0
Berlin,,,µg/m3,15.889724513994492,PM2.5,STA.DE_DEBE068,2016.0
Berlin,,,µg/m3,14.497390106098901,PM2.5,STA.DE_DEBE010,2017.0
Berlin,,,µg/m3,15.548324172087913,PM2.5,STA.DE_DEBE034,2017.0
Berlin,,,µg/m3,12.43752940782353,PM2.5,STA.DE_DEBE051,2017.0
Berlin,,,µg/m3,17.397590024764547,PM2.5,STA.DE_DEBE065,2017.0
Berlin,,,µg/m3,15.055730023994492,PM2.5,STA.DE_DEBE068,2017.0
Berlin,,,µg/m3,15.081456040384618,PM2.5,STA.DE_DEBE010,2018.0
Berlin,,,µg/m3,16.3442857106044,PM2.5,STA.DE_DEBE034,2018.0
Berlin,,,µg/m3,12.993296699395607,PM2.5,STA.DE_DEBE051,2018.0
Berlin,,,µg/m3,17.65676056002817,PM2.5,STA.DE_DEBE065,2018.0
Berlin,,,µg/m3,15.49730768879121,PM2.5,STA.DE_DEBE068,2018.0
Berlin,37.098484844765835,28.868060937977845,µg/m3,35.45759002409972,NOX as NO2,STA.DE_DEBE010,2016.0
Berlin,36.50986301013698,27.456366116693992,µg/m3,33.88811475062842,NOX as NO2,STA.DE_DEBE018,2016.0
Berlin,38.845205475616446,28.01120547561644,µg/m3,35.07471232487671,NOX as NO2,STA.DE_DEBE034,2016.0
Berlin,17.093415296448086,17.44095628,µg/m3,19.00013660898907,NOX as NO2,STA.DE_DEBE051,2016.0
Berlin,118.35479338490359,33.62790633261708,µg/m3,45.783085395289255,NOX as NO2,STA.DE_DEBE061,2016.0
Berlin,175.5050958871233,55.253688520573775,µg/m3,72.58491802893442,NOX as NO2,STA.DE_DEBE063,2016.0
Berlin,181.09163934073774,55.933114749781424,µg/m3,71.5024590120765,NOX as NO2,STA.DE_DEBE064,2016.0
Berlin,96.92521857543717,43.90773223707651,µg/m3,52.92745205136987,NOX as NO2,STA.DE_DEBE065,2016.0
Berlin,31.06464480510929,22.526054790849315,µg/m3,25.777747249258248,NOX as NO2,STA.DE_DEBE066,2016.0
Berlin,158.16125682685794,57.63912087491757,µg/m3,70.505846990847,NOX as NO2,STA.DE_DEBE067,2016.0
Berlin,39.229098356721316,27.737527468846157,µg/m3,32.63715068180822,NOX as NO2,STA.DE_DEBE068,2016.0
Berlin,150.46646575008222,45.94183059724043,µg/m3,58.398278684617495,NOX as NO2,STA.DE_DEBE069,2016.0
Berlin,39.246336084628105,30.15482856757143,µg/m3,34.41632947638728,NOX as NO2,STA.DE_DEBE010,2017.0
Berlin,31.7411780779726,24.751205475671235,µg/m3,29.622986297589044,NOX as NO2,STA.DE_DEBE018,2017.0
Berlin,35.64832417206044,27.013370162016578,µg/m3,32.381652889118456,NOX as NO2,STA.DE_DEBE034,2017.0
Berlin,16.267994346553674,14.056572234617564,µg/m3,15.415807361926346,NOX as NO2,STA.DE_DEBE051,2017.0
Berlin,118.4955922830303,30.036546957651932,µg/m3,41.63454545055097,NOX as NO2,STA.DE_DEBE061,2017.0
Berlin,154.63161643460276,49.836082187835615,µg/m3,65.50386300972603,NOX as NO2,STA.DE_DEBE063,2017.0
Berlin,168.94978021645608,51.88005479035617,µg/m3,67.8935068451233,NOX as NO2,STA.DE_DEBE064,2017.0
Berlin,95.65578512079888,42.98904109221918,µg/m3,51.41353424227396,NOX as NO2,STA.DE_DEBE065,2017.0
Berlin,26.707362633653847,21.060439556565935,µg/m3,24.05126373258242,NOX as NO2,STA.DE_DEBE066,2017.0
Berlin,122.39145604063187,46.20901369490411,µg/m3,55.03829669909341,NOX as NO2,STA.DE_DEBE067,2017.0
Berlin,38.152958900219176,27.247499996620878,µg/m3,30.40038461217033,NOX as NO2,STA.DE_DEBE068,2017.0
Berlin,143.60347107101927,44.481397256054805,µg/m3,55.96424657153424,NOX as NO2,STA.DE_DEBE069,2017.0
Berlin,34.9989589000822,28.50632876356164,µg/m3,32.37915068117809,NOX as NO2,STA.DE_DEBE010,2018.0
